Study_Hours_Per_Week,Attendance_Percentage,Previous_Term_Grade,Sleep_Hours_Per_Night,Participates_Extracurricular,Final_Exam_Score
1.1295413976678028,65.634280815192,52.56501077322143,7.494535949243479,0,59.71457851679097
2.0446537645622462,67.05547946024893,94.7983653831208,8.488439076577192,0,73.16770456036072
1.4140237781957747,79.9347109095792,93.61362391807307,8.870618728540826,1,79.42408696909703
1.3665592208707311,76.75701798018191,75.76791274908153,7.938871643989016,0,75.34628410415739
8.699145256099065,96.593836042724,50.974834801102986,4.7685744781972,1,82.34746116389428
7.332920734420213,74.49575596466532,77.41255333372102,6.02960503596699,1,78.37786447330325
5.267564461785927,83.22353401112174,43.97091249385467,9.568501841956298,1,72.25199662032837
1.8805074458590134,85.29057151678121,41.68588762131933,5.347693671063111,0,56.527532567532745
5.4245428760514915,60.523778263533345,54.17255886811675,6.23300214302508,1,69.58892303618724
5.261245937025091,86.54149488066842,65.4442626206624,6.592461297665176,1,85.47108645921843
2.5588168291901368,67.12143867479006,87.75498779746093,6.636429938166713,1,74.8395269999149
4.904664843141758,98.4428126987782,79.99429883714694,7.677637494967153,0,100.0
4.586542609576361,65.94650911012452,80.84885866599896,9.658455026468246,0,76.36768479430415
6.542650882469948,76.58496494908096,63.402133394644146,5.4441562709950295,1,83.55845700540056
6.715842857808794,63.413986723145754,59.02642459008296,4.729008257805509,0,73.65369112461651
1.4077360879484007,99.87497007383789,60.40713196415315,5.1848229391596234,1,68.24112547068097
4.371513531638241,80.08780041324971,94.32072600548318,9.321549401255616,1,92.3233952777462
6.632739241428127,83.81540069280175,42.206005527686536,7.874864875931236,0,80.56683455182682
5.528226327220789,62.6830590955371,87.68673228673467,5.715440735434961,1,85.13167362335875
8.7084085706949,89.99841881596711,71.82714747148164,8.895681633811703,0,91.36552409175596
6.928242684570505,68.39622372382343,64.12384805542747,9.168219978180616,0,71.82862023418787
2.466409843732867,95.92217157762855,79.88917132283251,9.079086032141667,1,88.33078515232
1.6351187266038685,68.20558561928028,66.76679177835865,9.513559201837326,0,65.04525493221512
6.78177350385684,67.62750882654666,88.03827809449133,5.51344612104017,0,80.3511533847387
1.2386017948745964,61.46198671392379,89.53860252061922,8.53025157247767,1,66.7524471174129
6.2719802314611695,78.88267780439998,63.194650978040045,6.76323698364484,1,91.41176128936061
9.462072172824618,82.59364533050466,55.22552884792783,9.05199131734037,0,84.63559679161753
6.179267600882911,62.6283455771341,72.57926807263493,8.370944062969679,0,87.81774266075053
4.493529335858697,91.02110466780042,90.17998400891801,8.658684678998348,1,88.09737121878682
6.789593965981179,78.13155338992111,51.58642039531166,7.936971026086429,0,85.09834532290836
5.12427601442365,80.9756107731032,74.26316209599156,5.064572616818241,0,77.46762206381322
5.910551103843415,77.63050987752912,74.73581210508863,7.27016151338163,0,89.16771231954918
9.473183278988726,76.03052243501304,80.32121623284046,9.90801843714705,0,89.40900087661245
4.474923740206968,82.38561325232871,47.23622268199929,9.624328398982714,0,70.22314764906623
9.650715074415228,66.2096098372285,79.37037305751487,4.25904241478207,0,83.9478908831885
9.148155777604574,67.27712521981084,89.99678863661026,4.988888894376623,0,85.03773774802872
2.762120213103668,94.47142484054069,49.88257098786331,4.790372640727371,1,74.40174317286815
1.624251707876489,97.84461848534531,53.06488287081327,8.355879459911772,1,73.63146989675478
1.9070020123968399,74.93237265119012,93.42673017229018,8.90671197914167,1,77.60013598039286
,70.82978692574216,49.95373239902194,5.281068197864031,1,53.91461856702234
1.8499866468033557,85.75998172956062,86.99118013532686,7.0351161577109735,1,69.92352139203442
7.147060960747211,76.34936684392386,67.07528210464191,9.0442181680672,0,83.76376568761408
1.6406978361420608,61.015454226413794,53.59770909217474,8.396809268597504,0,71.66639817046631
3.8707806726438516,66.24610389464762,87.89124456998812,7.253423232951089,0,83.34037828422886
8.60387779872509,88.6388891538959,64.4917890251466,7.542086142752638,0,95.51665262319385
1.209447421622433,86.35695767640605,68.31495446613296,7.05016328149768,1,74.14880445591534
8.330216343300421,61.083839700139336,59.75783531698711,5.785290707912924,0,79.5236370127436
3.5366929729605996,68.87888647731798,72.61229682892102,7.390131957154097,0,77.66884714752256
2.0634834485949063,69.24299186352286,48.99381299217625,8.133311812300544,1,59.280643060703106
7.270634488277356,86.87570974394913,61.509484515846836,9.239937495164845,0,92.5592587034296
6.660485621018956,60.788421510174565,93.31767772844081,7.8177481238754885,0,90.76807149263877
8.897248121743477,64.16434327938295,54.197338798562015,8.566729222258948,1,88.0697007114707
7.615639394234972,91.99664341492758,76.12051654977107,4.960429809727438,0,93.22469245633489
8.231328373463636,67.14178648217334,57.88545353235822,6.76934484651874,0,83.48056210812894
,86.10984431407499,82.54102191276303,4.05598971896256,0,76.32427712282669
2.5969558940175053,69.52731124186906,47.19805133950924,5.480073187129738,0,63.64017392000759
7.755532764767725,63.97765571037381,93.34015747931997,8.358770290678029,0,89.35201785539235
8.261512653405376,69.72688763997816,64.95842477610016,9.95085970809618,1,80.28809827578364
9.91454627800606,88.89067727422636,52.982775484055516,4.595068597523295,1,90.26539741214005
4.713559092202838,94.22785872425143,44.0423211031507,6.4089658951677295,1,88.59926243682308
4.348162772135049,93.20879458267967,49.33668477981474,8.800425812194957,1,74.24236891212902
7.987716646677971,75.88734118473819,68.58756717058097,5.224213807773393,1,79.377527443612
4.06723186227716,86.72340546282584,58.53517470372074,7.330509695813717,1,82.24668742604746
9.376815930432082,68.19937181663283,85.58858512354352,8.39842777617805,0,95.5340380952843
8.725714766587107,71.72590921044053,63.698813801399325,7.695912701561074,1,91.80547865957642
4.860946246375165,95.8534327408448,53.679284992319644,5.128148407692497,1,81.62208334677017
7.757839610123476,60.52007694042944,73.94297426322166,6.132307412114437,0,81.67784759737756
7.7908858667621415,63.42034123417872,78.87274692869951,8.702750706912383,0,93.40532610259994
1.9281148195233935,68.31545020584109,49.187304934552245,7.325359084792099,1,56.831696679625054
9.1229761601161,61.06128815495279,49.21905689585747,4.031377681257476,0,65.38533489710667
5.547271352030714,67.25741740359189,42.01692848134486,8.565944560168564,1,71.49734795583417
8.438117194969674,83.32166243878768,80.50211082861023,4.211868129641434,0,78.7658945563686
3.880446409275506,76.85698202369991,76.50924901919927,8.474402696387394,1,80.50817410617888
9.059709056465804,95.706868443079,66.10469816623976,5.214883360991425,0,100.0
4.502815108607468,92.69774246953764,86.42937469330585,9.74844088071628,0,86.56530076903283
1.0975388633226852,73.67269406791505,84.31185841225292,6.207644507812507,1,74.53857355121619
,70.3769373372517,72.19449004182137,5.961589698028474,1,85.58690522769218
1.821580091075202,75.18769632669068,87.75492042822923,4.893328301994668,1,68.98975055099126
3.873822738313734,83.6117977005923,51.32126655202225,5.8336252929412895,1,72.80978069484011
9.550557703457244,70.72254563291506,46.155579066875035,9.259904570969203,1,83.1015255009008
,84.96595631396536,54.83622863343443,9.978006025763484,0,94.37134919422918
6.160940993109575,76.37646608764962,43.13977708491232,6.20985718304109,1,80.09932935533722
6.686534909528193,82.0818872340792,69.21432404005677,6.691663785727256,1,84.44595961424335
5.036009697804878,77.44506116541267,91.51331307622289,8.332425629216422,0,89.07963894643022
3.638896945282581,71.7786303816767,42.16389473676803,9.317174682790448,0,66.4662963242582
3.957980908329244,97.93813227848626,46.716045270551476,7.558266005120705,1,87.76135948280128
7.052666104693346,90.54423176639042,64.87094655558894,6.349154189066976,0,98.41523233961266
7.77137076493912,65.6045270306581,91.36312596403477,6.4757310450917425,0,85.84026304516284
8.124211393532637,94.73871903591652,57.388585773721275,8.173708878980841,1,91.97652631741158
8.106563285150985,79.49724792998055,67.89791447786158,4.019309581625672,0,73.08486828766772
1.8208549274382133,95.78208907576365,42.28650724777157,7.717536024759044,0,70.2439313693487
5.449782742323233,91.99421023789262,48.15887605291489,6.132958062648145,1,85.05768335175418
1.5180288401497986,77.00854017876934,94.26465676273658,8.765183987662505,1,83.97288168108602
5.94575994091362,60.8987723328047,93.08152830398251,4.557943838938793,0,76.08579767400667
4.973774512360393,70.74709437539784,40.27169895139253,7.529213601690343,0,68.70157992186013
8.989337644824698,81.66536858643468,92.34964819827815,6.885837339316742,1,100.0
4.158235112968708,85.33912879304589,75.15159657985252,7.853953155431364,0,79.8548384856903
2.053603147848453,70.31550741732809,87.73550619860121,4.38912156689781,0,76.37779325299049
,65.57424296291296,65.01069205986225,7.479902724568788,0,59.55497118248039
7.85359568545725,93.39720947197196,68.35778157185877,7.368907527757142,1,99.33352297491804
6.56396256984635,99.37608722814208,66.88656191413061,7.363960566497026,0,100.0
1.9101040851051123,81.02760729210743,76.67753416503574,7.620925999578729,0,76.16399154709491
1.756961255034977,66.86717143393214,47.68081901159721,8.058807623358174,1,62.05953690722627
7.30872218313208,70.89229306077476,41.648547442997284,8.829933998084618,0,74.22169645329187
1.6548670572777417,60.73562706189867,56.9361467875155,5.6189243207692865,0,56.89929191304201
8.396740533613206,96.57195226241996,78.75744195051557,8.950296461080372,1,100.0
7.3561800444084655,64.71004331560565,51.10193986676216,6.989534093580722,1,68.96325442123232
1.7321390257770979,83.06065902057014,77.03878383287045,4.462349674805987,1,76.97216484375082
1.7635394267667273,70.96220882748824,93.34516253589987,4.351305575463876,1,61.64498823070983
9.87975620651058,82.16712010063173,45.16453936841801,6.005429912176365,0,87.48847707672061
4.368437161805083,86.05681553407457,76.99311650238195,8.709381862668806,0,82.01714605851409
4.335779323602019,93.18967214828807,64.40626206175142,8.246085608445494,1,88.99120806237083
8.315196105317522,68.25685087042413,87.7478239907628,8.731689788034439,1,86.064994367984
9.525237196454729,60.43983314633922,49.74323841960623,7.103614338649656,0,84.82835811166731
9.874009574405838,65.47542520275229,78.09442737243904,6.641193987732944,1,100.0
7.780403667330475,96.0007456739242,86.09634093064606,4.884715160237704,0,88.91482673470038
4.386336269778242,94.95560310250062,91.95378207107129,5.9691565216558695,1,94.33243375451957
1.7515064502880189,83.89652408681233,77.57864155593052,6.604116197043251,0,72.97420277498486
7.994322243346931,84.02067441734613,67.3446120204635,4.531602578077703,1,88.11267287960854
6.025638247622245,86.60146698185022,73.98159821106677,5.323671716267268,1,87.27131508743055
4.817998083222786,67.01485114493798,87.7897741463295,7.589351764382433,0,79.38144866852261
9.157189465852625,96.5764778369984,71.38353606513563,8.41397868543514,1,100.0
2.000777340755362,76.75082099568293,41.67128828332603,9.990085068357697,0,67.02526380681283
5.433625938617732,75.3255411299799,91.20217825288378,9.598679988061345,0,83.43277109278462
1.1021828029067717,80.75670821131351,77.92397130673587,7.85539119721115,0,77.45890989295222
5.217945777947136,61.8786386710022,77.20823621774855,6.527488319764432,0,71.15561991001643
1.5067294811365362,66.65133475024318,51.86213338187444,7.817064188249397,0,56.85665077450892
2.0693612464126474,89.52134465705481,76.23870086279615,8.713909708481392,1,82.77668646995522
2.057736220993944,63.31194671700506,61.662542310978715,4.7100171455403235,1,66.63332585757833
6.842892719044572,84.12608437865552,75.81781373728207,6.4594293381777295,0,92.61973547146361
7.71440391338881,69.81396438725284,45.86261666693949,9.038813713813703,1,77.89434469671252
6.250318885874437,75.57182456167907,76.18149175316698,6.302997711598264,0,85.39777655692282
,71.547749470828,94.96775491738666,7.431233627363119,1,96.83131758850561
4.373835215713337,74.22690865859796,42.65166213733058,7.5266161651731895,1,75.62963596330667
3.571408776536747,88.76183620736981,93.74458013217244,5.106857518801836,1,90.02686922851164
8.817392153705143,71.88486862492701,62.379937839757886,6.173412649913731,1,86.89981960143929
3.0123625466750736,82.65618561187588,87.89143976854925,6.007067732451593,0,78.8879363210556
9.669002854965502,79.04201608796399,83.03120162320505,4.157180251192389,0,90.68812276228569
1.109390272208347,86.54684661450592,71.18589435426674,4.145150583348132,1,62.86406448009508
9.728909440368751,97.47318957299032,80.61470650882296,8.990182262054642,1,100.0
1.388439207555185,89.30288388841001,88.31835587157414,5.638424859836874,0,88.41512488286102
9.02028802328264,68.59761514363026,62.22771769080681,7.108472597432892,1,88.77980322385113
5.749309981776698,61.24732540245139,57.986823885978126,5.792353441532638,0,69.43514974335255
9.936683165073703,70.490561771993,76.71763620599717,9.644075470692043,0,88.18679641361835
1.6641690826185898,83.8031172280102,84.43152680676923,5.5557805531946425,0,78.78418278125417
5.984688559611887,62.05703253937001,81.92568241271387,6.57794087643361,1,82.5982695249553
9.72372282057189,79.85464988804945,83.8797506872249,9.236381502907612,0,95.01506770785609
5.707880597531339,83.87371395667557,63.957082314711315,9.051601400750851,1,91.05930532423069
6.664587743217362,73.36975563267843,84.98088188962619,5.116608507077664,0,91.25339006364494
7.261738200861554,90.83648814983287,46.61149804538346,8.815859858774262,1,84.3696542795059
5.090869582909959,64.26393012535087,69.94690038784672,6.749121320427356,1,69.0657323669844
6.648022720756571,63.00551126943235,40.31672632739669,6.8978132325121315,1,78.91623011450878
6.258828807307902,89.12755024814413,57.852220644514865,4.800879834495663,0,76.07477391790364
9.110422094418901,79.81965264824794,60.15538441792688,4.483609082542748,0,87.16025649682919
1.409017423073121,87.53609585710944,61.789498038509045,8.367635841842592,1,64.17502898100678
3.528668706330073,77.39309354414985,78.25069636794242,6.978766914131798,1,86.20975520872574
9.553703356689029,69.85608132956428,61.370695569869014,6.621104215691077,1,85.18643382677361
9.012374055018247,92.76409270696799,64.6781492442392,8.377049371914381,0,100.0
5.100910775071417,91.97663515875917,53.064927198088014,8.593077393946658,0,81.88941169816927
6.581193380213831,87.78785883417707,60.528848539613705,4.953449006016122,0,76.76275917425293
3.496430646830194,70.8858054891985,52.49982949947333,7.661350896865848,0,67.53234730945866
2.6930904375138516,83.60922667476348,44.0257758072644,4.812124493666113,1,67.93761227186012
5.173285644459839,74.43895587760107,73.18967263597578,8.508250516174275,1,83.76524423742316
4.180170052234475,63.66328293306537,76.7517039205259,7.941730937602837,0,78.75827318721429
6.252905006657849,96.69254301848972,74.0719690305288,9.739687726500748,0,99.52332474686742
1.6996117326848634,65.47274523675846,65.49217240903148,4.413748098138527,1,50.589426155168596
9.769553268995498,98.0094941528321,60.888217909857644,4.342328326907526,0,99.89409532086916
9.875896700316426,77.84023091831823,87.4833507264504,5.693122448159201,0,99.26576088648156
